Código,Nome,Enderezo,Concello,Provincia,CP,Telefono,Tipo de centro,COORDENADA_X,COORDENADA_Y,TITULARIDADE,ENSINO_CONCERTADO,DEPENDENTE
15010769,CPR Pluriling&uuml;e Maria Assumpta,Avenida Vizconde de San Alberto 32,Noia,A Coru&ntilde;a,15200,981820500,CPR,42.77626,-8.891399,Privada,Si,Non
15010794,CPR Pluriling&uuml;e Jaime Balmes,R&uacute;a DEVESA DO MARQU&eacute;S 16,Noia,A Coru&ntilde;a,15210,981820214,CPR,42.793827,-8.874014,Privada,Si,Non
15010812,IES Virxe do Mar,Avenida Rosalia Castro 1,Noia,A Coru&ntilde;a,15200,881866831,IES,42.784306,-8.888571,P&uacute;blica,Non,Si
15010848,CEIP Felipe de Castro,R&uacute;a Ram&oacute;n Lira Castro 32,Noia,A Coru&ntilde;a,15200,881866170,CEIP,42.77555,-8.894044,P&uacute;blica,Non,Si
15011002,CPR Pluriling&uuml;e Hijas de Cristo Rey,Avenida M. Hernandez 24,Oleiros,A Coru&ntilde;a,15176,981610050,CPR,43.3267,-8.327036,Privada,Si,Non
15011026,CEIP Pluriling&uuml;e da Rabadeira,R&uacute;a do Ensino 3,Oleiros,A Coru&ntilde;a,15173,881960270,CEIP,43.331085,-8.324424,P&uacute;blica,Non,Si
15011105,CEIP de Mes&oacute;n do Vento,O Meson do Vento,Ordes,A Coru&ntilde;a,15689,881880894,CEIP,43.14966,-8.380702,P&uacute;blica,Non,Si
15011336,CEIP Alfonso D. Rodr&iacute;guez Castelao,R&uacute;a PARAISO s/n,Ordes,A Coru&ntilde;a,15680,881880881,CEIP,43.073227,-8.4018,P&uacute;blica,Non,Si
15011567,CEIP Pluriling&uuml;e de Sig&uuml;eiro,Estrada de Grabanxa-Sigueiro,Oroso,A Coru&ntilde;a,15688,881866202,CEIP,42.96834,-8.43841,P&uacute;blica,Non,Si
15011661,CEIP Manuel Fraga Iribarne,R&uacute;a A Area 1,Cari&ntilde;o,A Coru&ntilde;a,15365,881880434,CEIP,43.733437,-7.8743057,P&uacute;blica,Non,Si
15011981,CEIP Jos&eacute; Mar&iacute;a Lage,R&uacute;a Pedro Casti&ntilde;eiras s/n,Ortigueira,A Coru&ntilde;a,15330,881930417,CEIP,43.6869,-7.850413,P&uacute;blica,Non,Si
15012420,CEIP de Oza dos R&iacute;os,R&uacute;a Lois 35,Oza-Cesuras,A Coru&ntilde;a,15380,881880910,CEIP,43.21543,-8.186152,P&uacute;blica,Non,Si
15012626,EEI de Pontecesures,"R&uacute;a Calzada, s/n (Pontecesures)",Padr&oacute;n,A Coru&ntilde;a,15900,618173242,EEI,42.727776,-8.6572,P&uacute;blica,Non,Si
15012717,CEIP Rosal&iacute;a de Castro,R&uacute;a Santiagui&ntilde;o s/n,Padr&oacute;n,A Coru&ntilde;a,15900,881866253,CEIP,42.742836,-8.665976,P&uacute;blica,Non,Si
15012730,IES Camilo Jos&eacute; Cela,R&uacute;a Carme 43,Padr&oacute;n,A Coru&ntilde;a,15900,881866240,IES,42.737114,-8.6634,P&uacute;blica,Non,Si
15012742,CEIP Flavia,R&uacute;a Carme s/n,Padr&oacute;n,A Coru&ntilde;a,15900,881866245,CEIP,42.736435,-8.66406,P&uacute;blica,Non,Si
15013059,EEI de Vilari&ntilde;o,Vilari&ntilde;o,A Pobra do Carami&ntilde;al,A Coru&ntilde;a,15940,636485076,EEI,42.59402,-8.933745,P&uacute;blica,Non,Si
15013072,EEI da Granxa,R&uacute;a Granxa 23,A Pobra do Carami&ntilde;al,A Coru&ntilde;a,15948,636485073,EEI,42.616657,-8.943877,P&uacute;blica,Non,Si
15013163,EEI Fern&aacute;ndez Varela,R&uacute;a Castelao 3,A Pobra do Carami&ntilde;al,A Coru&ntilde;a,15940,881866295,EEI,42.604256,-8.9373455,P&uacute;blica,Non,Si
15013199,CEP Salustiano Rey Eiras,R&uacute;a BANDASECA s/n,A Pobra do Carami&ntilde;al,A Coru&ntilde;a,15940,881866847,CEP,42.597767,-8.940317,P&uacute;blica,Non,Si
15013230,CEIP As Forcadas,R&uacute;a As Forcadas s/n,Ponteceso,A Coru&ntilde;a,15114,881880930,CEIP,43.268276,-8.955247,P&uacute;blica,Non,Si
15013254,CFEA de Sergude,Lugar de Qui&aacute;n,Boqueix&oacute;n,A Coru&ntilde;a,15881,881867325,CFEA,42.822548,-8.460625,P&uacute;blica,Non,Non
15013291,CEIP Eduardo Pondal,R&uacute;a A TRABE,Ponteceso,A Coru&ntilde;a,15110,881880934,CEIP,43.240246,-8.893363,P&uacute;blica,Non,Si
15013412,CEIP de Ombre,Ombre (Santa Mar&iacute;a),Pontedeume,A Coru&ntilde;a,15608,981430608,CEIP,43.409782,-8.141921,P&uacute;blica,Non,Si
15013461,CPR Pluriling&uuml;e San Jos&eacute;,Avenida da Coru&ntilde;a 25,Pontedeume,A Coru&ntilde;a,15601,981430063,CPR,43.404137,-8.165578,Privada,Si,Non
15013497,CPR Lu&iacute;s Vives,Avenida Ricardo Sanchez 51,Pontedeume,A Coru&ntilde;a,15600,981430719,CPR,43.404587,-8.163099,Privada,Si,Non
15013503,CEIP Couceiro Freijomil,Avenida do Peirao s/n,Pontedeume,A Coru&ntilde;a,15600,881930480,CEIP,43.408592,-8.173554,P&uacute;blica,Non,Si
15013591,CEIP Pluriling&uuml;e Santa Mar&iacute;a,Praza de Am&eacute;rica s/n,As Pontes de Garc&iacute;a Rodr&iacute;guez,A Coru&ntilde;a,15320,881930071,CEIP,43.449207,-7.8530545,P&uacute;blica,Non,Si
15013643,CEIP Pluriling&uuml;e A Magdalena,"R&uacute;a Monte Caxado, s/n (Campeiras)",As Pontes de Garc&iacute;a Rodr&iacute;guez,A Coru&ntilde;a,15320,881930036,CEIP,43.45645,-7.852854,P&uacute;blica,Non,Si
15013761,CEIP de Campanario,Campanario 13,Porto do Son,A Coru&ntilde;a,15979,881866297,CEIP,42.69853,-9.01609,P&uacute;blica,Non,Si
15013783,EEI de Caama&ntilde;o,R&uacute;a da Cruz,Porto do Son,A Coru&ntilde;a,15996,603470924,EEI,42.65465,-9.0290985,P&uacute;blica,Non,Si
15013898,CEIP de Ser&aacute;ns,Lugar Ser&aacute;ns s/n,Porto do Son,A Coru&ntilde;a,15994,638036095,CEIP,42.607918,-9.0501175,P&uacute;blica,Non,Si
15013928,CEIP Pluriling&uuml;e de Sobrado-Nebra,Nebra (Santa Mar&iacute;a),Porto do Son,A Coru&ntilde;a,15978,981767148,CEIP,42.727375,-8.9671135,P&uacute;blica,Non,Si
15013977,CEIP Santa Irene,"R&uacute;a Campo Santa Irene, s/n (Porto do Son)",Porto do Son,A Coru&ntilde;a,15970,881866854,CEIP,42.72233,-9.006911,P&uacute;blica,Non,Si
15013989,EEI de Queiruga,Queiruga (Santo Estevo),Porto do Son,A Coru&ntilde;a,15998,981768238,EEI,42.67588,-9.025372,P&uacute;blica,Non,Si
15014180,CEIP Alfonso D. Rodr&iacute;guez Castelao,R&uacute;a Rosalia Castro 12,Rianxo,A Coru&ntilde;a,15920,881866861,CEIP,42.652733,-8.816982,P&uacute;blica,Non,Si
15014261,CEIP Hero&iacute;nas de S&aacute;lvora,R&uacute;a Falcoeiro 10,Ribeira,A Coru&ntilde;a,15965,881866345,CEIP,42.53081,-9.014134,P&uacute;blica,Non,Si
15014271,CEIP Pluriling&uuml;e de Artes,Artes (San Xi&aacute;n),Ribeira,A Coru&ntilde;a,15969,881866358,CEIP,42.580967,-9.010248,P&uacute;blica,Non,Si
15014295,EEI Capela-Carreira,Carreira (San Paio),Ribeira,A Coru&ntilde;a,15967,675104549,EEI,42.540417,-9.012764,P&uacute;blica,Non,Si
15014349,CPR Pluriling&uuml;e Sagrado Coraz&oacute;n de Jes&uacute;s,R&uacute;a Fonte Nova 4,Ribeira,A Coru&ntilde;a,15966,981840381,CPR,42.53291,-8.996193,Privada,Si,Non
15014416,CPR Pluriling&uuml;e La Milagrosa - Josefa Sobrido,A Gandara 11,Ribeira,A Coru&ntilde;a,15993,981865577,CPR,42.606056,-9.005806,Privada,Si,Non
15014465,CEIP Pluriling&uuml;e de Palmeira,R&uacute;a Moldes 2,Ribeira,A Coru&ntilde;a,15959,981838281,CEIP,42.580696,-8.964114,P&uacute;blica,Non,Si
15014520,CPR Pluriling&uuml;e Galaxia,R&uacute;a Estatuto s/n,Ribeira,A Coru&ntilde;a,15960,981871242,CPR,42.55432,-8.996644,Privada,Si,Non
15014532,CPR Pluriling&uuml;e Bay&oacute;n,R&uacute;a 1 Cubeli&ntilde;o 79,Ribeira,A Coru&ntilde;a,15968,981871110,CPR,42.55292,-9.001236,Privada,Si,Non
15014544,CEIP Pluriling&uuml;e O Grupo,R&uacute;a Miguel Rodriguez Bautista 22,Ribeira,A Coru&ntilde;a,15960,881866335,CEIP,42.556652,-8.994348,P&uacute;blica,Non,Si
15014556,CIFP Coroso,R&uacute;a dos Estudantes 5,Ribeira,A Coru&ntilde;a,15960,881866874,CIFP,42.569416,-8.981806,P&uacute;blica,Non,Si
15014568,IES N&deg; 1,Avenida da Coru&ntilde;a 170,Ribeira,A Coru&ntilde;a,15960,881866904,IES,42.56865,-8.984499,P&uacute;blica,Non,Si
15014571,EEI De&aacute;n Grande,Avenida da Coru&ntilde;a,Ribeira,A Coru&ntilde;a,15968,673437011,EEI,42.566956,-8.987739,P&uacute;blica,Non,Si
15014738,CPI Pluriling&uuml;e dos Dices,Os Dices,Rois,A Coru&ntilde;a,15911,881866890,CPI,42.764404,-8.692546,P&uacute;blica,Non,Si
15014799,CEIP Pluriling&uuml;e de Pumar-Urdilde,R&uacute;a Compostela 4,Rois,A Coru&ntilde;a,15281,881866365,CEIP,42.82802,-8.737693,P&uacute;blica,Non,Si
15014829,CEIP Pedro Barri&eacute; de la Maza,R&uacute;a Miguel Pereiro Tac&oacute;n s/n,Sada,A Coru&ntilde;a,15168,881960090,CEIP,43.354424,-8.276508,P&uacute;blica,Non,Si
15014881,CEIP Sada y sus Contornos,Avenida Sada y sus Contornos s/n,Sada,A Coru&ntilde;a,15160,881880022,CEIP,43.356087,-8.2529745,P&uacute;blica,Non,Si
15014957,CPI de San Sadurni&ntilde;o,R&uacute;a Marques de Figueroa 19,San Sadurni&ntilde;o,A Coru&ntilde;a,15560,881930489,CPI,43.534817,-8.072328,P&uacute;blica,Non,Si
15015238,CEIP Pluriling&uuml;e Barri&eacute; de la Maza,R&uacute;a Rosalia de Castro s/n,Santa Comba,A Coru&ntilde;a,15840,881866918,CEIP,43.03364,-8.816877,P&uacute;blica,Non,Si
15015241,CPR Pluriling&uuml;e Ntra. Sra. Inmaculada,R&uacute;a Santiago 15,Santa Comba,A Coru&ntilde;a,15840,981880085,CPR,43.03333,-8.802897,Privada,Si,Non
15015366,CPR Pluriling&uuml;e Casa do Neno,R&uacute;a Canteira de Arriba 17,Santiago de Compostela,A Coru&ntilde;a,15703,981587830,CPR,42.885746,-8.520126,Privada,Si,Non
15015378,CPR Pluriling&uuml;e Compa&ntilde;&iacute;a de Mar&iacute;a,R&uacute;a Ense&ntilde;anza 3,Santiago de Compostela,A Coru&ntilde;a,15703,981587500,CPR,42.878693,-8.541177,Privada,Si,Non
15015421,CPR Pluriling&uuml;e Juventud,R&uacute;a Concheiros 43,Santiago de Compostela,A Coru&ntilde;a,15703,981587597,CPR,42.88441,-8.533955,Privada,Si,Non
15015469,CPR San Jorge,Avenida Coimbra 24,Santiago de Compostela,A Coru&ntilde;a,15704,981581398,CPR,42.886806,-8.541162,Privada,Si,Non
15015482,CPR Pluriling&uuml;e Emma,"R&uacute;a Virxe da Cerca, 15-16 15-16-17",Santiago de Compostela,A Coru&ntilde;a,15703,981587112,CPR,42.8802,-8.54062,Privada,Si,Non
15015494,CPR San Pelayo (MM. Benedictinas),R&uacute;a Ante Altares 23,Santiago de Compostela,A Coru&ntilde;a,15704,981583127,CPR,42.880108,-8.542613,Privada,Non,Non
15015524,CPR Pluriling&uuml;e Vilas Alborada,R&uacute;a Fraguas 26-28,Santiago de Compostela,A Coru&ntilde;a,15703,981585791,CPR,42.880436,-8.535002,Privada,Si,Non
15015548,CPR Pluriling&uuml;e Divino Maestro,R&uacute;a Dr.Blanco Najera 2,Santiago de Compostela,A Coru&ntilde;a,15706,981522289,CPR,42.870182,-8.557563,Privada,Si,Non
15015551,CPR Pluriling&uuml;e La Inmaculada,R&uacute;a Concepcion Arenal 11,Santiago de Compostela,A Coru&ntilde;a,15702,981586191,CPR,42.876316,-8.5431,Privada,Si,Non
15015561,CPR Manuel Peleteiro,Monte Redondo s/n,Santiago de Compostela,A Coru&ntilde;a,15702,981591475,CPR,42.85189,-8.53606,Privada,Non,Non
15015597,CPR Pluriling&uuml;e La Milagrosa,Avenida Barcelona 13,Santiago de Compostela,A Coru&ntilde;a,15706,981520791,CPR,42.87208,-8.556981,Privada,Si,Non
15015603,CPR Pluriling&uuml;e La Salle,Praza SAN XO&aacute;N BAUTISTA DE LA SALLE 1,Santiago de Compostela,A Coru&ntilde;a,15704,981584611,CPR,42.88375,-8.541475,Privada,Si,Non
15015627,CPR Pluriling&uuml;e San Jos&eacute; de Cluny,R&uacute;a A Rosa 13,Santiago de Compostela,A Coru&ntilde;a,15701,981592540,CPR,42.87183,-8.547108,Privada,Si,Non
15015652,CEIP Ap&oacute;stolo Santiago,R&uacute;a Proxecto Vagalume 2,Santiago de Compostela,A Coru&ntilde;a,15704,881867930,CEIP,42.797535,-9.015663,P&uacute;blica,Non,Si
15015676,CEIP de Pr&aacute;cticas L&oacute;pez Ferreiro,R&uacute;a Xazm&iacute;ns s/n,Santiago de Compostela,A Coru&ntilde;a,15704,981543178,CEIP,42.885765,-8.542593,P&uacute;blica,Non,Si
15015688,CEIP Ra&iacute;&ntilde;a Fabiola,R&uacute;a Entregaleras s/n,Santiago de Compostela,A Coru&ntilde;a,15705,981585372,CEIP,42.881847,-8.55041,P&uacute;blica,Non,Si
15015743,IES Arcebispo Xelm&iacute;rez I,R&uacute;a Poza de Bar s/n,Santiago de Compostela,A Coru&ntilde;a,15705,881866962,IES,42.878258,-8.552691,P&uacute;blica,Non,Si
15015755,IES Pluriling&uuml;e Rosal&iacute;a de Castro,R&uacute;a San Clemente 3,Santiago de Compostela,A Coru&ntilde;a,15705,881866556,IES,42.877575,-8.546718,P&uacute;blica,Non,Si
15015767,CIFP Polit&eacute;cnico de Santiago,R&uacute;a Rosalia de Castro 133,Santiago de Compostela,A Coru&ntilde;a,15706,881867601,CIFP,42.870987,-8.555981,P&uacute;blica,Non,Si
15015779,CPR Pluriling&uuml;e Ntra.Sra. de los Remedios,R&uacute;a das Orfas 5,Santiago de Compostela,A Coru&ntilde;a,15703,981585850,CPR,42.877968,-8.543435,Privada,Si,Non
15015780,CPR Seminario Menor Diocesano A Asunci&oacute;n,Avenida de Quiroga Palacios 2-A,Santiago de Compostela,A Coru&ntilde;a,15703,981589200,CPR,42.876774,-8.536502,Privada,Non,Non
15015834,EASD Mestre Mateo,R&uacute;a Virxe da Cerca 32,Santiago de Compostela,A Coru&ntilde;a,15703,981587757,EASD,42.881073,-8.540342,P&uacute;blica,Non,Si
15015861,IES Eduardo Pondal,R&uacute;a Doctor Maceira 9,Santiago de Compostela,A Coru&ntilde;a,15706,881866367,IES,42.87106,-8.554419,P&uacute;blica,Non,Si
15015998,CEIP Ram&oacute;n Cabanillas,R&uacute;a JOS&eacute; ANTONIO SOUTO PAZ 5,Santiago de Compostela,A Coru&ntilde;a,15702,881867921,CEIP,42.866955,-8.541182,P&uacute;blica,Non,Si
15016000,CIFP Compostela,Lamas de Abade s/n,Santiago de Compostela,A Coru&ntilde;a,15702,881866570,CIFP,42.859825,-8.535134,P&uacute;blica,Non,Si
15016012,CEIP Pluriling&uuml;e Cardeal Quiroga Palacios,"Avenida Villaldia, 33-35",Santiago de Compostela,A Coru&ntilde;a,15706,981543181,CEIP,42.867577,-8.55654,P&uacute;blica,Non,Si
15016085,CEIP Arquitecto Casas Novoa,A SIONLLA DE ABAIXO,Santiago de Compostela,A Coru&ntilde;a,15884,881866975,CEIP,42.92751,-8.483056,P&uacute;blica,Non,Si
15016221,EEI do Rial,O Rial,Santiago de Compostela,A Coru&ntilde;a,15896,981524165,EEI,42.866367,-8.589599,P&uacute;blica,Non,Si
15016267,EEI Bispo Teodomiro,Marrozos (Santa Mar&iacute;a),Santiago de Compostela,A Coru&ntilde;a,15700,981539897,EEI,42.83583,-8.51247,P&uacute;blica,Non,Si
15016292,CEIP Mestre Rodr&iacute;guez Xixirei,Sabugueira (San Paio),Santiago de Compostela,A Coru&ntilde;a,15820,881866470,CEIP,42.901726,-8.440669,P&uacute;blica,Non,Si
15016449,CPR Juniors,Silvouta - Roxos,Santiago de Compostela,A Coru&ntilde;a,15896,981537306,CPR,42.87094,-8.601979,Privada,Non,Non
15016450,CEIP de Arcediago,A Ponte Arcediago (San Xo&aacute;n),Santiso,A Coru&ntilde;a,15808,981517827,CEIP,42.84508,-8.039268,P&uacute;blica,Non,Si
15016784,CEIP Pluriling&uuml;e Virxe do Portal,A Porta (San Pedro),Sobrado,A Coru&ntilde;a,15312,881880995,CEIP,43.03919,-8.026902,P&uacute;blica,Non,Si
15017041,CEIP A Igrexa-Calo,Lugar Fix&oacute; 14,Teo,A Coru&ntilde;a,15866,881866483,CEIP,42.82712,-8.5949545,P&uacute;blica,Non,Si
15017107,CEIP da Ramallosa,A Ramallosa,Teo,A Coru&ntilde;a,15883,881866491,CEIP,42.797764,-8.548202,P&uacute;blica,Non,Si
15017314,CEIP Pluriling&uuml;e de Toques,A Capela (Santa Mar&iacute;a),Toques,A Coru&ntilde;a,15806,881960400,CEIP,42.968235,-7.973463,P&uacute;blica,Non,Si
15017880,CPI Pluriling&uuml;e de Fonte-D&iacute;az,R&uacute;a Isabel II s/n,Touro,A Coru&ntilde;a,15822,881867840,CPI,42.86715,-8.302834,P&uacute;blica,Non,Si
15018148,CPI de Atios,Avenida SAN SADURNI&ntilde;O 19,Valdovi&ntilde;o,A Coru&ntilde;a,15552,881938107,CPI,43.61219,-8.136974,P&uacute;blica,Non,Si
15018203,CPI de Bembibre,R&uacute;a Socortes 18,Val do Dubra,A Coru&ntilde;a,15873,881866981,CPI,43.025013,-8.662055,P&uacute;blica,Non,Si
15018343,CEIP Pluriling&uuml;e Xacinto Amigo Lera,R&uacute;a Entrepontes s/n,Val do Dubra,A Coru&ntilde;a,15871,881866990,CEIP,42.962124,-8.6516695,P&uacute;blica,Non,Si
15018471,CEIP Ortigueira,Lugar Ortigueira 2,Vedra,A Coru&ntilde;a,15880,881866995,CEIP,42.773235,-8.425551,P&uacute;blica,Non,Si
15018801,CEIP de Torres,Torres (San Xorxe),Vilarmaior,A Coru&ntilde;a,15638,625482551,CEIP,43.343903,-8.116569,P&uacute;blica,Non,Si
15018938,EEI de Caranto&ntilde;a,Praza de Caranto&ntilde;a 17,Vimianzo,A Coru&ntilde;a,15129,618636318,EEI,43.137604,-9.093632,P&uacute;blica,Non,Si
15018987,CEIP de Castromil,Salto (Santa Mar&iacute;a),Vimianzo,A Coru&ntilde;a,15129,681214970,CEIP,43.13723,-9.003817,P&uacute;blica,Non,Si
15019086,CEIP Labarta Pose,"R&uacute;a Mestre Platas, s/n (Baio Pequeno)",Zas,A Coru&ntilde;a,15150,881960044,CEIP,43.149273,-8.959065,P&uacute;blica,Non,Si
15019281,CPI de Zas,R&uacute;a de Galicia 49,Zas,A Coru&ntilde;a,15850,881960028,CPI,43.10595,-8.917638,P&uacute;blica,Non,Si
15019301,CPI de San Vicente,R&uacute;a Tedelle,A Ba&ntilde;a,A Coru&ntilde;a,15863,881867001,CPI,42.960224,-8.764242,P&uacute;blica,Non,Si
15019311,CEIP Pluriling&uuml;e Mar&iacute;a Barbeito e Cervino,Alcal.Salorio Suarez 28,A Coru&ntilde;a,A Coru&ntilde;a,15010,981262612,CEIP,43.359566,-8.42521,P&uacute;blica,Non,Si
15019323,CEIP Alborada,R&uacute;a San Jos&eacute; de Calasanz 5 A,A Coru&ntilde;a,A Coru&ntilde;a,15008,881961192,CEIP,43.344715,-8.411252,P&uacute;blica,Non,Si
15019347,CPI Cami&ntilde;o de Santiago,R&uacute;a do Concello 16,O Pino,A Coru&ntilde;a,15821,881867011,CPI,42.907944,-8.364193,P&uacute;blica,Non,Si
15019359,CEIP Pluriling&uuml;e Monte dos Postes,R&uacute;a Fonti&ntilde;as 79,Santiago de Compostela,A Coru&ntilde;a,15707,881867853,CEIP,42.887012,-8.527109,P&uacute;blica,Non,Si
15019372,CEIP Pluriling&uuml;e San Vicenzo,R&uacute;a do Candil 19,Vimianzo,A Coru&ntilde;a,15129,881866532,CEIP,43.110863,-9.035266,P&uacute;blica,Non,Si
15019499,CEIP de Pi&ntilde;eiros,Estrada de Castela (Pi&ntilde;eiros) s/n,Nar&oacute;n,A Coru&ntilde;a,15570,881930378,CEIP,43.51235,-8.176961,P&uacute;blica,Non,Si
15019542,EEI da Igrexa,A Tarroeira,Ames,A Coru&ntilde;a,15034,981884459,EEI,42.85296,-8.638422,P&uacute;blica,Non,Si
15019608,EEI de San Bartolomeu,Pravio (San Xo&aacute;n),Cambre,A Coru&ntilde;a,15668,629587803,EEI,43.298077,-8.317513,P&uacute;blica,Non,Si
15020313,EFAG El Pi&ntilde;eiral,Santa Mar&iacute;a de Arz&uacute;a s/n,Arz&uacute;a,A Coru&ntilde;a,15810,981500580,EFAG,42.937325,-8.160964,Privada,Si,Non
15020374,EEI de Extramundi de Arriba,Padr&oacute;n (Santiago),Padr&oacute;n,A Coru&ntilde;a,15910,697890449,EEI,42.749313,-8.668693,P&uacute;blica,Non,Si
15020431,CPR Agarimo,R&uacute;a Padre Villa 30,Arteixo,A Coru&ntilde;a,15141,981600687,CPR,43.31036,-8.487008,Privada,Si,Non
15020489,CPR Pluriling&uuml;e Montespi&ntilde;o,R&uacute;a Montespi&ntilde;o 10,Culleredo,A Coru&ntilde;a,15174,981284311,CPR,43.31704,-8.412417,Privada,Si,Non
15020544,IES de Ortigueira,R&uacute;a Constituci&oacute;n s/n,Ortigueira,A Coru&ntilde;a,15330,881930407,IES,43.68618,-7.8548384,P&uacute;blica,Non,Si
15020556,IES Breamo,R&uacute;a Ricardo Sanchez 5,Pontedeume,A Coru&ntilde;a,15600,881930435,IES,43.40607,-8.167198,P&uacute;blica,Non,Si
15020568,CEIP Pluriling&uuml;e Labaca,"R&uacute;a Juan Florez, 116",A Coru&ntilde;a,A Coru&ntilde;a,15005,881960284,CEIP,43.360394,-8.4066925,P&uacute;blica,Non,Si
15020611,EEI Gonzar,Gonzar (Santa Mar&iacute;a),O Pino,A Coru&ntilde;a,15821,696975078,EEI,42.95757,-8.322895,P&uacute;blica,Non,Si
15020659,EEI de Covas,Covas s/n,Ames,A Coru&ntilde;a,15864,981884850,EEI,42.879627,-8.643236,P&uacute;blica,Non,Si
15020672,EEI de Ror&iacute;s,Arment&oacute;n (San Pedro),Arteixo,A Coru&ntilde;a,15142,981640238,EEI,43.286743,-8.546583,P&uacute;blica,Non,Si
15020714,EEI de Lar&iacute;n de Arriba,Lugar Rexedoiros-Lar&iacute;n,Arteixo,A Coru&ntilde;a,15144,981606212,EEI,43.262825,-8.540749,P&uacute;blica,Non,Si
15020775,EEI da Lagoa,R&uacute;a A Lagoa s/m,Arteixo,A Coru&ntilde;a,15142,981646930,EEI,43.3035,-8.572395,P&uacute;blica,Non,Si
15020842,CEIP de Torrexall&oacute;ns,Torrexallons,Laxe,A Coru&ntilde;a,15119,981735550,CEIP,43.187782,-9.008827,P&uacute;blica,Non,Si
15020854,CPI de Xanceda,Lugar OS CORRILLOS,Mes&iacute;a,A Coru&ntilde;a,15685,881880752,CPI,43.086224,-8.241039,P&uacute;blica,Non,Si
15020911,CPI Pluriling&uuml;e de Vedra,Avenida do Mestre Manuel G&oacute;mez,Vedra,A Coru&ntilde;a,15885,881867015,CPI,42.773907,-8.483543,P&uacute;blica,Non,Si
15020921,CEIP de Pr&eacute;saras,Pr&eacute;saras (San Pedro),Vilasantar,A Coru&ntilde;a,15807,981778050,CEIP,43.051502,-8.104906,P&uacute;blica,Non,Si
15020933,EEI de Barrionovo,Avenida de Pastoriza s/n,Arteixo,A Coru&ntilde;a,15142,696846412,EEI,43.33014,-8.465242,P&uacute;blica,Non,Si
15020969,CEIP Pluriling&uuml;e Mosteiro de Caaveiro,As Neves,A Capela,A Coru&ntilde;a,15613,881938153,CEIP,43.435547,-8.062839,P&uacute;blica,Non,Si
15020970,CEIP Pluriling&uuml;e Celso Emilio Ferreiro,Rod&iacute;s (San Marti&ntilde;o),Cerceda,A Coru&ntilde;a,15186,881880506,CEIP,43.155277,-8.5670185,P&uacute;blica,Non,Si
15020982,CEIP Pluriling&uuml;e O Ramo,"R&uacute;a Pablo Ares Feal, 28 (O Ramo)",Fene,A Coru&ntilde;a,15528,881930137,CEIP,43.464104,-8.1893425,P&uacute;blica,Non,Si
15020994,CPI de Via&ntilde;o Pequeno,Via&ntilde;o Pequeno,Trazo,A Coru&ntilde;a,15687,881866510,CPI,43.02503,-8.517731,P&uacute;blica,Non,Si
